Unix,Date,Symbol,Open,High,Low,Close,Volume SOL,Volume EUR,tradecount
1689379200000,2023-07-15,SOLEUR,23.84,26.02,23.67,24.58,123441.1,3089413.3131,11047
1689292800000,2023-07-14,SOLEUR,23.24,28.66,22.58,23.84,236701.16,5921114.8558,21110
1689206400000,2023-07-13,SOLEUR,19.77,23.94,19.3,23.21,179697.24,3960252.7448,14166
1689120000000,2023-07-12,SOLEUR,20.08,20.69,19.61,19.77,60464.28,1217035.0115,5070
1689033600000,2023-07-11,SOLEUR,19.42,20.4,19.31,20.12,64353.87,1287386.3375,4344
1688947200000,2023-07-10,SOLEUR,19.53,19.88,18.75,19.41,70572.08,1359461.0215,4934
1688860800000,2023-07-09,SOLEUR,20.01,20.45,19.24,19.55,54366.35,1073125.8881,3522
1688774400000,2023-07-08,SOLEUR,19.69,20.54,19.51,19.98,113474.69,2270967.3644,6826
1688688000000,2023-07-07,SOLEUR,18.05,19.99,17.8,19.67,179980.97,3409919.0463,10648
1688601600000,2023-07-06,SOLEUR,17.51,19.32,17.42,18.05,170133.9,3136739.1735,10839
1688515200000,2023-07-05,SOLEUR,17.63,17.87,16.92,17.53,59168.15,1029227.4842,3943
1688428800000,2023-07-04,SOLEUR,17.69,18.35,17.52,17.63,66540.29,1191894.0055,4988
1688342400000,2023-07-03,SOLEUR,17.86,18.01,17.34,17.69,68319.75,1207678.8253,4669
1688256000000,2023-07-02,SOLEUR,17.17,18.09,17.03,17.85,114363.23,2009867.211,6454
1688169600000,2023-07-01,SOLEUR,17.28,17.41,16.42,17.17,68188.38,1149831.1881,4967
1688083200000,2023-06-30,SOLEUR,16.6,18.35,15.63,17.28,234356.67,4035134.2866,14875
1687996800000,2023-06-29,SOLEUR,14.7,16.73,14.6,16.6,154077.36,2475413.3672,9814
1687910400000,2023-06-28,SOLEUR,15.23,15.23,14.38,14.67,65037.25,963372.1702,4703
1687824000000,2023-06-27,SOLEUR,14.95,15.49,14.83,15.21,37939.63,577795.538,3121
1687737600000,2023-06-26,SOLEUR,15.6,15.72,14.65,14.96,52059.64,794615.0262,3920
1687651200000,2023-06-25,SOLEUR,15.32,16.0,15.28,15.6,48059.84,755167.3069,3372
1687564800000,2023-06-24,SOLEUR,15.8,16.13,15.08,15.34,49399.25,771628.718,3822
1687478400000,2023-06-23,SOLEUR,15.2,16.16,14.91,15.79,69120.03,1072202.7489,4776
1687392000000,2023-06-22,SOLEUR,15.72,16.16,15.18,15.23,54313.04,848738.0261,4105
1687305600000,2023-06-21,SOLEUR,15.27,15.87,15.14,15.74,75313.76,1166218.0081,5523
1687219200000,2023-06-20,SOLEUR,14.78,15.31,14.5,15.25,50677.2,751763.7663,4222
1687132800000,2023-06-19,SOLEUR,14.15,14.82,14.08,14.8,33004.92,475003.8542,2978
1687046400000,2023-06-18,SOLEUR,14.33,14.53,14.03,14.16,36871.72,527301.2535,2938
1686960000000,2023-06-17,SOLEUR,14.04,14.77,13.91,14.34,41688.88,602256.0667,3478
1686873600000,2023-06-16,SOLEUR,13.56,14.18,13.19,14.06,59696.9,817905.2902,4598
1686787200000,2023-06-15,SOLEUR,13.46,14.01,12.99,13.54,79866.01,1080772.9411,5918
1686700800000,2023-06-14,SOLEUR,14.01,14.24,13.05,13.48,78283.0,1081953.8076,5965
1686614400000,2023-06-13,SOLEUR,14.15,14.89,13.74,13.99,81401.92,1158879.6304,6535
1686528000000,2023-06-12,SOLEUR,14.58,14.66,13.77,14.16,92536.73,1314844.7163,7818
1686441600000,2023-06-11,SOLEUR,14.78,15.16,14.21,14.6,98612.02,1445861.2545,8233
1686355200000,2023-06-10,SOLEUR,16.23,16.24,12.05,14.75,330008.94,4637278.1511,24449
1686268800000,2023-06-09,SOLEUR,17.56,18.0,15.97,16.23,107045.74,1817512.3839,8864
1686182400000,2023-06-08,SOLEUR,17.46,17.77,17.1,17.58,55673.01,974361.468,5360
1686096000000,2023-06-07,SOLEUR,19.08,19.25,17.36,17.44,76440.89,1384226.7859,6414
1686009600000,2023-06-06,SOLEUR,18.76,19.49,18.05,19.12,84714.17,1593277.8716,7103
1685923200000,2023-06-05,SOLEUR,20.43,20.66,18.01,18.78,92473.04,1773847.5261,8805
1685836800000,2023-06-04,SOLEUR,19.83,20.87,19.69,20.45,46733.36,957109.9698,4583
1685750400000,2023-06-03,SOLEUR,19.9,19.96,19.61,19.83,17630.18,348920.2212,1994
1685664000000,2023-06-02,SOLEUR,19.1,19.99,18.94,19.9,38840.46,763336.2359,3810
1685577600000,2023-06-01,SOLEUR,19.53,19.67,19.05,19.11,27132.7,524546.9013,3441
1685491200000,2023-05-31,SOLEUR,19.82,19.91,19.14,19.52,36842.16,715949.2384,4223
1685404800000,2023-05-30,SOLEUR,19.26,20.0,19.14,19.85,61029.31,1201503.3041,5614
1685318400000,2023-05-29,SOLEUR,19.41,19.56,18.94,19.25,49540.11,952507.1952,5147
1685232000000,2023-05-28,SOLEUR,19.09,19.75,18.97,19.39,60004.02,1159041.3309,5584
1685145600000,2023-05-27,SOLEUR,18.11,19.17,18.09,19.09,50645.6,936594.9995,3954
1685059200000,2023-05-26,SOLEUR,17.98,18.29,17.82,18.09,42836.58,773879.1172,4336
1684972800000,2023-05-25,SOLEUR,17.93,18.27,17.54,17.98,51610.64,931202.851,4312
1684886400000,2023-05-24,SOLEUR,18.61,18.64,17.42,17.92,65312.02,1174567.3231,5947
1684800000000,2023-05-23,SOLEUR,18.07,18.72,18.0,18.61,55091.82,1018043.7285,4986
1684713600000,2023-05-22,SOLEUR,18.17,18.55,17.86,18.1,41542.73,757850.1778,4017
1684627200000,2023-05-21,SOLEUR,18.81,18.91,17.92,18.17,44602.66,823899.381,4075
1684540800000,2023-05-20,SOLEUR,18.89,18.9,18.63,18.8,22565.77,423635.1699,2410
1684454400000,2023-05-19,SOLEUR,18.92,19.07,18.75,18.88,28959.61,548512.6771,2928
1684368000000,2023-05-18,SOLEUR,19.48,19.48,18.71,18.94,35374.4,675306.1307,3421
1684281600000,2023-05-17,SOLEUR,19.04,19.6,18.93,19.46,34886.28,670488.924,3329
1684195200000,2023-05-16,SOLEUR,19.36,19.49,18.86,19.07,32378.26,620140.4872,3563
1684108800000,2023-05-15,SOLEUR,19.36,19.85,19.07,19.37,49216.16,964739.1672,4343
1684022400000,2023-05-14,SOLEUR,19.31,19.69,19.1,19.37,36424.24,707329.4982,3494
1683936000000,2023-05-13,SOLEUR,19.32,19.68,19.21,19.3,47836.76,930360.8793,3779
1683849600000,2023-05-12,SOLEUR,18.54,19.32,18.18,19.31,84109.9,1576723.593,6227
1683763200000,2023-05-11,SOLEUR,19.14,19.15,18.13,18.56,73472.91,1370974.6535,6474
1683676800000,2023-05-10,SOLEUR,18.91,19.48,18.17,19.14,89953.01,1712999.775,6927
1683590400000,2023-05-09,SOLEUR,18.83,19.26,18.62,18.9,53754.41,1016217.1427,5357
1683504000000,2023-05-08,SOLEUR,19.7,19.86,18.23,18.85,98527.98,1881246.6828,9179
1683417600000,2023-05-07,SOLEUR,19.85,20.69,19.67,19.73,57483.4,1161836.4207,5121
1683331200000,2023-05-06,SOLEUR,20.7,21.08,19.56,19.86,59378.05,1197745.4856,5549
1683244800000,2023-05-05,SOLEUR,19.77,21.0,19.68,20.68,61603.52,1255373.295,5156
1683158400000,2023-05-04,SOLEUR,20.15,20.33,19.67,19.78,42189.95,845399.2993,4050
1683072000000,2023-05-03,SOLEUR,20.29,20.29,19.31,20.14,79908.76,1572945.0413,6349
1682985600000,2023-05-02,SOLEUR,20.08,20.4,19.85,20.28,53000.14,1068124.7551,4883
1682899200000,2023-05-01,SOLEUR,20.7,20.84,19.72,20.1,71567.43,1441207.9409,6229
1682812800000,2023-04-30,SOLEUR,21.03,21.76,20.66,20.7,64443.69,1366618.7911,5401
1682726400000,2023-04-29,SOLEUR,21.23,21.7,20.78,21.03,72568.83,1535934.3181,5269
1682640000000,2023-04-28,SOLEUR,20.3,21.37,20.13,21.24,102122.59,2119969.7232,8259
1682553600000,2023-04-27,SOLEUR,19.31,20.46,19.24,20.28,112864.97,2249157.6638,7719
1682467200000,2023-04-26,SOLEUR,20.05,20.83,18.52,19.34,158224.1,3143942.839,10380
1682380800000,2023-04-25,SOLEUR,19.42,20.05,18.86,20.03,94931.22,1829932.3228,7003
1682294400000,2023-04-24,SOLEUR,19.59,20.1,19.11,19.42,70710.48,1385654.3824,6347
1682208000000,2023-04-23,SOLEUR,19.88,20.29,19.11,19.58,77547.39,1530552.8249,5774
1682121600000,2023-04-22,SOLEUR,19.41,20.07,19.21,19.88,74148.66,1461331.7165,5526
1682035200000,2023-04-21,SOLEUR,20.3,20.52,19.2,19.43,103416.7,2063288.1434,7536
1681948800000,2023-04-20,SOLEUR,20.79,21.19,19.79,20.29,110999.78,2274232.4118,8818
1681862400000,2023-04-19,SOLEUR,22.67,22.83,20.1,20.8,183443.48,3903301.7313,11900
1681776000000,2023-04-18,SOLEUR,22.55,23.26,22.03,22.68,100485.75,2292946.2779,7318
1681689600000,2023-04-17,SOLEUR,23.2,23.77,21.11,22.54,199231.99,4562595.1518,10708
1681603200000,2023-04-16,SOLEUR,21.97,23.25,21.77,23.19,118620.42,2676658.3814,6709
1681516800000,2023-04-15,SOLEUR,22.55,22.61,21.76,21.98,69104.59,1529451.7978,5042
1681430400000,2023-04-14,SOLEUR,22.22,23.14,21.76,22.55,152176.83,3425516.3943,10391
1681344000000,2023-04-13,SOLEUR,21.78,23.04,21.61,22.21,119508.4,2664648.5142,9181
1681257600000,2023-04-12,SOLEUR,21.15,22.44,20.53,21.74,196632.89,4266043.6498,12195
1681171200000,2023-04-11,SOLEUR,19.24,21.8,19.15,21.13,225258.73,4697279.4389,13871
1681084800000,2023-04-10,SOLEUR,18.65,19.28,18.51,19.24,62153.43,1173841.7309,3876
1680998400000,2023-04-09,SOLEUR,18.41,18.78,18.28,18.65,31048.26,575900.1834,2690
1680912000000,2023-04-08,SOLEUR,18.82,19.05,18.24,18.43,42658.33,798168.7339,3243
1680825600000,2023-04-07,SOLEUR,18.97,19.11,18.62,18.83,35000.83,657980.8773,3149
1680739200000,2023-04-06,SOLEUR,19.31,19.31,18.83,18.98,65127.46,1239378.8236,3980
1680652800000,2023-04-05,SOLEUR,19.15,19.6,18.92,19.28,78909.74,1521572.3916,4748
1680566400000,2023-04-04,SOLEUR,18.88,19.54,18.7,19.15,82750.63,1585735.1578,4806
1680480000000,2023-04-03,SOLEUR,19.07,19.32,18.51,18.88,126351.62,2380999.5351,7137
1680393600000,2023-04-02,SOLEUR,19.51,19.71,18.77,19.09,70978.09,1361138.3571,4485
1680307200000,2023-04-01,SOLEUR,19.62,19.7,19.2,19.5,59773.31,1163215.7526,4180
1680220800000,2023-03-31,SOLEUR,18.92,19.86,18.48,19.57,88404.07,1686922.8434,6126
1680134400000,2023-03-30,SOLEUR,19.5,20.0,18.57,18.92,108973.09,2080005.8389,7447
1680048000000,2023-03-29,SOLEUR,18.91,19.95,18.88,19.5,90069.51,1760210.6276,6053
1679961600000,2023-03-28,SOLEUR,18.54,19.29,18.18,18.88,109858.87,2053830.065,6711
1679875200000,2023-03-27,SOLEUR,19.53,19.56,18.05,18.54,156570.57,2928183.8052,7016
1679788800000,2023-03-26,SOLEUR,19.11,19.76,19.01,19.55,90792.79,1768571.0857,4186
1679702400000,2023-03-25,SOLEUR,19.36,19.63,18.83,19.13,82910.04,1594332.5805,4660
1679616000000,2023-03-24,SOLEUR,20.58,20.67,18.97,19.37,113937.09,2237290.7046,6556
1679529600000,2023-03-23,SOLEUR,19.91,21.06,19.54,20.58,164831.94,3359053.4023,7926
1679443200000,2023-03-22,SOLEUR,21.09,21.56,19.44,19.91,245335.45,5049530.194,11014
1679356800000,2023-03-21,SOLEUR,20.81,21.81,20.22,21.15,176320.3,3715428.4195,9749
1679270400000,2023-03-20,SOLEUR,20.69,22.46,20.17,20.82,249304.64,5361877.3828,14145
1679184000000,2023-03-19,SOLEUR,19.99,21.16,19.97,20.65,146116.43,3014152.6698,7106
1679097600000,2023-03-18,SOLEUR,20.32,21.61,19.83,19.98,224034.32,4657980.2958,11964
1679011200000,2023-03-17,SOLEUR,18.62,20.4,18.37,20.35,162519.38,3139642.95,9115
1678924800000,2023-03-16,SOLEUR,18.24,18.83,17.87,18.65,115069.52,2126752.3933,6652
1678838400000,2023-03-15,SOLEUR,19.44,19.99,17.77,18.25,212121.8,4012126.7112,11592
1678752000000,2023-03-14,SOLEUR,18.97,21.0,18.38,19.44,308262.63,6049369.7583,16731
1678665600000,2023-03-13,SOLEUR,18.97,20.15,17.63,18.97,265916.5,5010899.0184,14869
1678579200000,2023-03-12,SOLEUR,16.83,19.27,16.56,18.98,172187.68,3009220.9137,11144
1678492800000,2023-03-11,SOLEUR,17.14,17.89,15.9,16.84,196812.83,3287005.5255,13297
1678406400000,2023-03-10,SOLEUR,16.49,17.37,15.22,17.16,214858.36,3525843.728,13899
1678320000000,2023-03-09,SOLEUR,17.51,17.83,15.86,16.5,167684.7,2842025.0709,11593
1678233600000,2023-03-08,SOLEUR,19.25,19.37,17.22,17.5,137934.1,2489319.2986,9735
1678147200000,2023-03-07,SOLEUR,19.37,19.67,18.74,19.23,77101.86,1479593.2181,5460
1678060800000,2023-03-06,SOLEUR,19.84,19.95,19.27,19.37,60644.63,1190526.6358,4938
1677974400000,2023-03-05,SOLEUR,19.92,20.58,19.76,19.87,70357.56,1415642.6448,4705
1677888000000,2023-03-04,SOLEUR,20.33,20.51,19.19,19.92,62082.98,1230525.803,4431
1677801600000,2023-03-03,SOLEUR,20.85,20.85,19.45,20.34,71777.87,1440146.0662,5907
1677715200000,2023-03-02,SOLEUR,21.24,21.34,20.58,20.82,40276.06,838963.5513,3496
1677628800000,2023-03-01,SOLEUR,20.93,21.68,20.7,21.26,44348.19,944600.4131,3918
1677542400000,2023-02-28,SOLEUR,21.52,21.57,20.81,20.91,59653.32,1264676.2821,4968
1677456000000,2023-02-27,SOLEUR,22.08,22.15,21.19,21.49,84652.83,1831824.4698,6425
1677369600000,2023-02-26,SOLEUR,21.25,22.33,21.11,22.08,103286.35,2248051.4786,5673
1677283200000,2023-02-25,SOLEUR,21.91,22.14,20.35,21.25,106347.38,2261206.4928,7800
1677196800000,2023-02-24,SOLEUR,22.59,22.75,21.36,21.93,96164.99,2127659.2881,7463
1677110400000,2023-02-23,SOLEUR,22.82,23.23,22.29,22.57,96334.57,2196909.9006,6268
1677024000000,2023-02-22,SOLEUR,23.48,23.67,21.86,22.81,131356.01,2942731.4926,8497
1676937600000,2023-02-21,SOLEUR,24.6,24.92,23.09,23.45,134143.81,3195743.5037,8657
1676851200000,2023-02-20,SOLEUR,23.32,25.36,22.63,24.6,199846.58,4887274.396,13080
1676764800000,2023-02-19,SOLEUR,21.96,23.99,21.73,23.31,160897.34,3696513.389,8985
1676678400000,2023-02-18,SOLEUR,21.67,22.38,21.45,21.96,64779.82,1420357.4986,4178
1676592000000,2023-02-17,SOLEUR,20.85,22.05,20.63,21.68,93701.68,2012325.9079,6531
1676505600000,2023-02-16,SOLEUR,22.32,22.61,20.83,20.88,163936.26,3602029.8089,10304
1676419200000,2023-02-15,SOLEUR,20.35,22.4,20.03,22.31,146247.81,3111975.0754,8782
1676332800000,2023-02-14,SOLEUR,19.39,20.82,19.28,20.35,164183.71,3292926.0066,8806
1676246400000,2023-02-13,SOLEUR,20.11,20.24,18.44,19.36,155276.61,2981835.4508,8961
1676160000000,2023-02-12,SOLEUR,19.48,21.15,18.9,20.14,126978.81,2559065.3152,6043
1676073600000,2023-02-11,SOLEUR,18.85,19.58,18.85,19.47,41129.17,788555.0202,2600
1675987200000,2023-02-10,SOLEUR,19.06,19.73,18.45,18.85,93364.24,1803355.1909,5671
1675900800000,2023-02-09,SOLEUR,21.68,21.78,18.64,19.07,163262.05,3333738.491,9634
1675814400000,2023-02-08,SOLEUR,22.25,22.57,21.29,21.66,54654.58,1196784.106,4323
1675728000000,2023-02-07,SOLEUR,21.13,22.33,21.02,22.22,96611.22,2102505.5439,5873
1675641600000,2023-02-06,SOLEUR,21.76,22.01,21.0,21.15,70321.64,1514776.4565,4931
1675555200000,2023-02-05,SOLEUR,22.47,22.65,21.36,21.77,84377.21,1851278.0337,5118
1675468800000,2023-02-04,SOLEUR,22.88,23.09,22.41,22.55,38525.76,878078.5048,2908
1675382400000,2023-02-03,SOLEUR,22.33,23.1,22.07,22.84,69038.31,1560253.881,5284
1675296000000,2023-02-02,SOLEUR,22.74,23.95,22.08,22.31,139404.9,3207955.412,9601
1675209600000,2023-02-01,SOLEUR,22.03,22.9,20.64,22.69,137354.5,2999068.3358,8962
1675123200000,2023-01-31,SOLEUR,22.1,22.52,21.72,22.06,95327.07,2108998.395,6844
1675036800000,2023-01-30,SOLEUR,23.99,24.19,21.23,22.11,210465.83,4750866.1891,12442
1674950400000,2023-01-29,SOLEUR,22.09,24.64,21.85,23.99,257001.28,6051581.0245,11988
1674864000000,2023-01-28,SOLEUR,22.49,23.21,21.85,22.1,72464.54,1618367.845,4673
1674777600000,2023-01-27,SOLEUR,22.38,22.96,21.43,22.5,118812.94,2629782.9534,7795
1674691200000,2023-01-26,SOLEUR,22.47,23.11,21.88,22.36,161873.43,3643212.6574,8830
1674604800000,2023-01-25,SOLEUR,20.94,23.29,20.44,22.46,189524.72,4146271.0093,12793
1674518400000,2023-01-24,SOLEUR,22.4,23.19,20.51,20.93,128770.05,2855189.7856,8234
1674432000000,2023-01-23,SOLEUR,22.27,22.87,21.87,22.39,106473.8,2388997.433,7598
1674345600000,2023-01-22,SOLEUR,22.6,23.45,21.65,22.31,104546.05,2375363.2573,7170
1674259200000,2023-01-21,SOLEUR,23.51,24.44,22.43,22.62,262886.89,6126841.0183,15298
1674172800000,2023-01-20,SOLEUR,19.77,23.78,19.34,23.53,189421.37,4117634.9425,12655
1674086400000,2023-01-19,SOLEUR,19.36,20.18,18.89,19.78,98343.1,1929509.2542,7031
1674000000000,2023-01-18,SOLEUR,21.16,21.75,18.82,19.28,181583.66,3698228.6392,12703
1673913600000,2023-01-17,SOLEUR,21.78,22.12,21.06,21.2,107644.08,2327669.1428,7769
1673827200000,2023-01-16,SOLEUR,21.12,23.08,20.61,21.77,222753.71,4839123.7548,13220
1673740800000,2023-01-15,SOLEUR,22.36,23.08,20.28,21.15,192286.31,4120640.2155,12190
1673654400000,2023-01-14,SOLEUR,16.9,22.9,16.82,22.34,543571.76,11208877.1407,29034
1673568000000,2023-01-13,SOLEUR,15.28,17.2,15.04,16.9,161975.35,2597437.9525,9510
1673481600000,2023-01-12,SOLEUR,15.21,15.77,14.51,15.28,117772.53,1779645.4793,7699
1673395200000,2023-01-11,SOLEUR,15.07,15.42,14.23,15.19,101180.77,1498329.498,6505
1673308800000,2023-01-10,SOLEUR,15.15,15.58,14.55,15.1,119070.2,1798109.9887,7680
1673222400000,2023-01-09,SOLEUR,13.55,16.28,13.4,15.15,357812.02,5431660.4117,17384
1673136000000,2023-01-08,SOLEUR,12.3,13.95,12.08,13.56,148271.98,1898179.8587,6523
1673049600000,2023-01-07,SOLEUR,12.69,12.69,12.24,12.29,40116.15,498516.7733,2291
1672963200000,2023-01-06,SOLEUR,12.74,12.88,12.09,12.69,109612.39,1363787.2839,6038
1672876800000,2023-01-05,SOLEUR,12.64,13.2,12.18,12.75,112375.05,1423687.8347,5873
1672790400000,2023-01-04,SOLEUR,12.67,13.41,12.12,12.67,209856.81,2693130.6251,11572
1672704000000,2023-01-03,SOLEUR,10.53,13.15,10.31,12.67,209402.34,2489130.2798,10356
1672617600000,2023-01-02,SOLEUR,9.29,12.25,9.15,10.55,149912.59,1557691.0787,6799
1672531200000,2023-01-01,SOLEUR,9.3,9.38,9.04,9.3,35659.02,329312.1459,2004
1672444800000,2022-12-31,SOLEUR,9.25,9.51,9.03,9.28,73986.08,687596.9273,4429
1672358400000,2022-12-30,SOLEUR,9.04,9.63,8.44,9.24,231475.8,2085722.3278,18003
1672272000000,2022-12-29,SOLEUR,9.17,10.17,7.48,9.04,275618.55,2380858.8917,16728
1672185600000,2022-12-28,SOLEUR,10.43,10.45,8.84,9.16,147972.37,1391395.4318,10660
1672099200000,2022-12-27,SOLEUR,10.65,10.7,10.08,10.43,56855.67,587300.1477,4239
1672012800000,2022-12-26,SOLEUR,10.73,10.81,10.39,10.62,25476.44,269424.9355,2717
1671926400000,2022-12-25,SOLEUR,10.77,10.86,10.57,10.72,20432.62,218852.999,2318
1671840000000,2022-12-24,SOLEUR,11.1,11.11,10.45,10.77,48596.91,521102.0085,4330
1671753600000,2022-12-23,SOLEUR,11.14,11.4,11.04,11.1,34962.48,391377.2016,3680
1671667200000,2022-12-22,SOLEUR,11.44,11.47,11.02,11.14,40996.77,461088.6723,4126
1671580800000,2022-12-21,SOLEUR,11.55,11.57,11.22,11.44,32295.32,367239.9758,3467
1671494400000,2022-12-20,SOLEUR,11.25,11.74,11.16,11.55,69150.76,800287.0542,5227
1671408000000,2022-12-19,SOLEUR,11.71,11.87,11.01,11.25,40523.87,461531.256,4282
1671321600000,2022-12-18,SOLEUR,11.83,11.91,11.59,11.68,17774.73,208650.5809,2277
1671235200000,2022-12-17,SOLEUR,11.56,11.88,11.28,11.83,44001.25,511415.9348,4945
1671148800000,2022-12-16,SOLEUR,13.19,13.29,11.34,11.57,84998.37,1045743.8882,7905
1671062400000,2022-12-15,SOLEUR,13.22,13.62,13.02,13.19,37004.8,489747.7104,4643
1670976000000,2022-12-14,SOLEUR,13.07,14.04,13.0,13.22,80774.57,1090136.2527,7523
1670889600000,2022-12-13,SOLEUR,12.66,13.32,12.09,13.07,60726.04,777652.0225,5637
1670803200000,2022-12-12,SOLEUR,12.76,12.82,12.2,12.63,40891.84,511112.2179,4043
1670716800000,2022-12-11,SOLEUR,12.88,13.09,12.73,12.77,20661.53,267470.5897,2113
1670630400000,2022-12-10,SOLEUR,12.91,13.03,12.86,12.88,14290.46,184949.0916,1628
1670544000000,2022-12-09,SOLEUR,12.98,13.3,12.84,12.91,29151.08,380744.6419,2922
1670457600000,2022-12-08,SOLEUR,12.85,13.05,12.65,12.97,31588.27,405909.4835,3170
1670371200000,2022-12-07,SOLEUR,13.69,13.7,12.83,12.84,33035.6,430394.2857,3586
1670284800000,2022-12-06,SOLEUR,13.17,13.7,13.16,13.66,37502.47,503305.8992,4436
1670198400000,2022-12-05,SOLEUR,13.02,13.42,12.97,13.17,60503.3,799250.5811,6817
1670112000000,2022-12-04,SOLEUR,12.63,13.06,12.61,13.01,21559.06,276329.7454,3237
1670025600000,2022-12-03,SOLEUR,13.02,13.06,12.57,12.63,33483.65,429861.4801,3897
1669939200000,2022-12-02,SOLEUR,12.84,13.13,12.68,13.02,39483.31,510659.6151,5377
1669852800000,2022-12-01,SOLEUR,13.59,13.62,12.74,12.84,44843.65,585501.7558,4180
1669766400000,2022-11-30,SOLEUR,12.94,13.76,12.83,13.57,60165.15,795252.3719,6107
1669680000000,2022-11-29,SOLEUR,12.89,13.43,12.71,12.94,58001.53,757511.0945,6139
1669593600000,2022-11-28,SOLEUR,13.57,13.64,12.33,12.9,101446.92,1304329.2929,10406
1669507200000,2022-11-27,SOLEUR,13.62,13.9,13.52,13.62,55035.74,755787.2962,6118
1669420800000,2022-11-26,SOLEUR,13.48,14.39,13.43,13.61,69174.21,959818.6402,7816
1669334400000,2022-11-25,SOLEUR,14.02,14.02,13.34,13.47,76706.64,1042803.6689,7985
1669248000000,2022-11-24,SOLEUR,13.77,14.32,13.31,14.02,131943.02,1823549.3938,13279
1669161600000,2022-11-23,SOLEUR,12.07,13.91,12.01,13.78,188684.56,2448894.8084,16011
1669075200000,2022-11-22,SOLEUR,11.55,12.13,10.67,12.06,122077.05,1385226.0055,10642
1668988800000,2022-11-21,SOLEUR,11.85,11.88,11.01,11.55,90747.73,1040987.2462,9426
1668902400000,2022-11-20,SOLEUR,12.42,13.11,11.74,11.86,92746.33,1145014.4544,9216
1668816000000,2022-11-19,SOLEUR,12.85,12.85,12.17,12.42,79918.26,991549.6424,7587
1668729600000,2022-11-18,SOLEUR,13.17,13.38,12.57,12.85,87405.92,1133967.5276,8476
1668643200000,2022-11-17,SOLEUR,13.74,13.94,12.54,13.16,193711.58,2551195.0714,17504
1668556800000,2022-11-16,SOLEUR,13.81,14.07,13.11,13.73,123328.76,1677702.008,12496
1668470400000,2022-11-15,SOLEUR,13.56,14.48,13.37,13.82,304086.48,4236059.3267,24395
1668384000000,2022-11-14,SOLEUR,12.78,14.65,11.71,13.56,484947.72,6461570.8499,40330
1668297600000,2022-11-13,SOLEUR,14.17,14.32,12.63,12.78,341170.52,4606179.4791,30252
1668211200000,2022-11-12,SOLEUR,15.97,16.01,14.07,14.17,348534.22,5225429.9534,28913
1668124800000,2022-11-11,SOLEUR,17.32,17.83,14.73,15.96,886394.65,14379274.6388,69965
1668038400000,2022-11-10,SOLEUR,14.08,18.6,13.18,17.42,1304123.73,20288994.7582,97655
1667952000000,2022-11-09,SOLEUR,24.28,24.29,12.45,14.16,1147629.73,20148199.9545,110973
1667865600000,2022-11-08,SOLEUR,29.58,31.49,20.6,24.25,653419.01,17120110.9561,71249
1667779200000,2022-11-07,SOLEUR,32.92,33.38,28.19,29.6,162340.31,5084384.33,21509
1667692800000,2022-11-06,SOLEUR,37.1,37.27,32.61,32.95,83971.39,2963651.4461,13922
1667606400000,2022-11-05,SOLEUR,33.91,38.98,33.85,37.09,167024.68,6156640.1239,21432
1667520000000,2022-11-04,SOLEUR,31.64,34.4,31.43,33.93,63492.45,2118653.7783,8969
1667433600000,2022-11-03,SOLEUR,31.4,32.83,31.22,31.68,39765.07,1279504.0998,5505
1667347200000,2022-11-02,SOLEUR,32.65,33.1,30.81,31.4,78731.32,2519259.1668,10703
1667260800000,2022-11-01,SOLEUR,32.92,33.61,32.58,32.64,28586.56,943522.9905,4212
1667174400000,2022-10-31,SOLEUR,33.12,34.61,32.59,32.93,64709.89,2168861.9637,8760
1667088000000,2022-10-30,SOLEUR,32.96,33.65,32.11,33.11,33245.66,1091429.8124,4439
1667001600000,2022-10-29,SOLEUR,32.24,33.96,32.01,32.97,47405.75,1573511.0752,7030
1666915200000,2022-10-28,SOLEUR,30.69,32.68,30.29,32.2,52594.54,1654903.3979,6929
1666828800000,2022-10-27,SOLEUR,31.0,32.15,30.57,30.7,64435.49,2022683.0321,8177
1666742400000,2022-10-26,SOLEUR,31.04,32.04,30.6,30.98,61764.53,1931318.0738,7795
1666656000000,2022-10-25,SOLEUR,28.64,32.41,28.43,30.97,93914.63,2909081.1559,12421
1666569600000,2022-10-24,SOLEUR,29.7,29.9,28.54,28.64,34960.94,1015984.8211,5784
1666483200000,2022-10-23,SOLEUR,28.41,29.82,28.16,29.7,39923.3,1157421.1843,6345
1666396800000,2022-10-22,SOLEUR,28.55,28.62,27.88,28.42,22132.71,626306.0943,5215
1666310400000,2022-10-21,SOLEUR,28.64,28.89,27.65,28.53,50308.76,1421041.6122,9449
1666224000000,2022-10-20,SOLEUR,29.55,30.05,28.62,28.66,38992.22,1148524.6569,7139
1666137600000,2022-10-19,SOLEUR,30.57,30.76,29.3,29.58,27949.73,847311.302,5026
1666051200000,2022-10-18,SOLEUR,31.73,31.97,30.25,30.56,25696.18,796894.9393,4910
1665964800000,2022-10-17,SOLEUR,30.99,31.87,30.63,31.75,20828.75,652844.7086,4040
1665878400000,2022-10-16,SOLEUR,30.48,31.45,30.46,30.98,15045.07,465297.4225,2692
1665792000000,2022-10-15,SOLEUR,30.88,31.08,30.32,30.46,17391.52,535728.6174,2753
1665705600000,2022-10-14,SOLEUR,31.19,32.69,30.5,30.9,35177.99,1120548.8472,5814
