Unix,Date,Symbol,Open,High,Low,Close,Volume BNT,Volume BTC,tradecount
1564099200000,2019-07-26,BNTBTC,4.993e-05,5.035e-05,4.968e-05,5.035e-05,25646.0,1.28267036,275
1564012800000,2019-07-25,BNTBTC,4.983e-05,5.039e-05,4.866e-05,4.972e-05,80598.0,3.99318109,397
1563926400000,2019-07-24,BNTBTC,4.795e-05,4.985e-05,4.725e-05,4.955e-05,70660.0,3.41153536,660
1563840000000,2019-07-23,BNTBTC,4.739e-05,4.81e-05,4.709e-05,4.776e-05,73967.0,3.51192355,497
1563753600000,2019-07-22,BNTBTC,4.748e-05,4.769e-05,4.67e-05,4.731e-05,46060.0,2.17385749,363
1563667200000,2019-07-21,BNTBTC,4.758e-05,4.785e-05,4.692e-05,4.727e-05,50381.0,2.3768138,237
1563580800000,2019-07-20,BNTBTC,4.71e-05,4.85e-05,4.701e-05,4.754e-05,79311.0,3.79011095,483
1563494400000,2019-07-19,BNTBTC,4.749e-05,4.778e-05,4.634e-05,4.7e-05,156843.0,7.35289311,743
1563408000000,2019-07-18,BNTBTC,4.902e-05,4.981e-05,4.711e-05,4.764e-05,120227.0,5.78110407,715
1563321600000,2019-07-17,BNTBTC,4.82e-05,5.555e-05,4.783e-05,4.879e-05,329351.0,16.21623483,1411
1563235200000,2019-07-16,BNTBTC,4.958e-05,4.995e-05,4.677e-05,4.812e-05,378780.0,18.02960966,1347
1563148800000,2019-07-15,BNTBTC,5.206e-05,5.225e-05,4.926e-05,4.961e-05,208355.0,10.55455876,1341
1563062400000,2019-07-14,BNTBTC,5.489e-05,5.503e-05,5.176e-05,5.206e-05,164821.0,8.69152239,932
1562976000000,2019-07-13,BNTBTC,5.456e-05,5.593e-05,5.381e-05,5.501e-05,195856.0,10.67510949,779
1562889600000,2019-07-12,BNTBTC,5.478e-05,5.559e-05,5.371e-05,5.478e-05,96667.0,5.27372403,843
1562803200000,2019-07-11,BNTBTC,5.544e-05,5.63e-05,5.335e-05,5.476e-05,360339.0,19.75931071,1567
1562716800000,2019-07-10,BNTBTC,5.7e-05,5.705e-05,5.34e-05,5.544e-05,119548.0,6.59169824,696
1562630400000,2019-07-09,BNTBTC,5.958e-05,6.021e-05,5.675e-05,5.742e-05,75102.0,4.38516361,540
1562544000000,2019-07-08,BNTBTC,6.272e-05,6.324e-05,5.856e-05,5.984e-05,174701.0,10.75566915,623
1562457600000,2019-07-07,BNTBTC,6.118e-05,6.351e-05,6.109e-05,6.314e-05,181242.0,11.28876499,628
1562371200000,2019-07-06,BNTBTC,6.309e-05,6.309e-05,5.972e-05,6.087e-05,203245.0,12.38613499,747
1562284800000,2019-07-05,BNTBTC,6.275e-05,6.415e-05,6.166e-05,6.302e-05,192253.0,12.11208758,649
1562198400000,2019-07-04,BNTBTC,6.203e-05,6.286e-05,6.046e-05,6.286e-05,95783.0,5.86178216,463
1562112000000,2019-07-03,BNTBTC,6.59e-05,6.606e-05,6.122e-05,6.16e-05,116024.0,7.37518476,800
1562025600000,2019-07-02,BNTBTC,6.878e-05,7.033e-05,6.485e-05,6.575e-05,239307.0,16.2636194,1018
1561939200000,2019-07-01,BNTBTC,6.642e-05,6.91e-05,6.546e-05,6.878e-05,132096.0,8.85397205,725
1561852800000,2019-06-30,BNTBTC,6.569e-05,6.668e-05,6.397e-05,6.635e-05,575460.0,37.64282952,1482
1561766400000,2019-06-29,BNTBTC,6.169e-05,6.641e-05,6.145e-05,6.546e-05,118014.0,7.53664682,796
1561680000000,2019-06-28,BNTBTC,6.477e-05,6.728e-05,6.123e-05,6.181e-05,1147072.0,73.63947123,2213
1561593600000,2019-06-27,BNTBTC,6.398e-05,6.788e-05,6.265e-05,6.549e-05,404740.0,25.96229085,1342
1561507200000,2019-06-26,BNTBTC,6.754e-05,6.953e-05,6.222e-05,6.408e-05,1190816.0,77.56484949,3748
1561420800000,2019-06-25,BNTBTC,7.161e-05,7.207e-05,6.745e-05,6.805e-05,98365.0,6.84170054,686
1561334400000,2019-06-24,BNTBTC,7.241e-05,7.301e-05,7.083e-05,7.206e-05,225743.0,16.22836704,1180
1561248000000,2019-06-23,BNTBTC,7.362e-05,7.546e-05,7.083e-05,7.225e-05,126356.0,9.27600706,794
1561161600000,2019-06-22,BNTBTC,7.548e-05,7.694e-05,7.09e-05,7.345e-05,188701.0,13.82298694,1205
1561075200000,2019-06-21,BNTBTC,7.603e-05,7.882e-05,7.538e-05,7.553e-05,170821.0,13.14390206,940
1560988800000,2019-06-20,BNTBTC,7.921e-05,7.941e-05,7.51e-05,7.621e-05,232143.0,17.95724948,1138
1560902400000,2019-06-19,BNTBTC,8.149e-05,8.193e-05,7.837e-05,7.921e-05,682964.0,54.83715196,2136
1560816000000,2019-06-18,BNTBTC,7.891e-05,9.352e-05,7.815e-05,8.15e-05,2440128.0,205.21485617,10266
1560729600000,2019-06-17,BNTBTC,8.133e-05,8.171e-05,7.847e-05,7.894e-05,196102.0,15.61177468,799
1560643200000,2019-06-16,BNTBTC,8.366e-05,8.409e-05,7.981e-05,8.125e-05,267526.0,21.78594486,1405
1560556800000,2019-06-15,BNTBTC,8.395e-05,8.7e-05,8.321e-05,8.353e-05,319171.0,27.12035108,1775
1560470400000,2019-06-14,BNTBTC,8.731e-05,8.847e-05,8.325e-05,8.379e-05,379141.0,32.44608502,1691
1560384000000,2019-06-13,BNTBTC,9.226e-05,9.226e-05,8.701e-05,8.731e-05,415389.0,37.42483512,1811
1560297600000,2019-06-12,BNTBTC,8.942e-05,9.249e-05,8.88e-05,9.226e-05,909827.0,82.10900536,3692
1560211200000,2019-06-11,BNTBTC,8.8e-05,9.018e-05,8.67e-05,8.934e-05,765078.0,67.39653035,2848
1560124800000,2019-06-10,BNTBTC,8.638e-05,8.842e-05,8.597e-05,8.825e-05,134992.0,11.78065255,967
1560038400000,2019-06-09,BNTBTC,8.76e-05,8.847e-05,8.501e-05,8.597e-05,158451.0,13.76892271,790
1559952000000,2019-06-08,BNTBTC,8.743e-05,8.939e-05,8.71e-05,8.791e-05,298505.0,26.38852397,1400
1559865600000,2019-06-07,BNTBTC,8.88e-05,8.88e-05,8.675e-05,8.744e-05,110623.0,9.70359742,707
1559779200000,2019-06-06,BNTBTC,8.699e-05,8.9e-05,8.651e-05,8.85e-05,127473.0,11.14704152,740
1559692800000,2019-06-05,BNTBTC,8.688e-05,8.819e-05,8.56e-05,8.688e-05,75003.0,6.50068276,636
1559606400000,2019-06-04,BNTBTC,8.591e-05,8.756e-05,8.507e-05,8.63e-05,103778.0,8.96940693,722
1559520000000,2019-06-03,BNTBTC,8.633e-05,8.715e-05,8.466e-05,8.62e-05,97645.0,8.38207641,775
1559433600000,2019-06-02,BNTBTC,8.687e-05,8.789e-05,8.558e-05,8.636e-05,197134.0,17.09401456,1039
1559347200000,2019-06-01,BNTBTC,8.77e-05,8.941e-05,8.623e-05,8.709e-05,104449.0,9.16459593,653
1559260800000,2019-05-31,BNTBTC,8.606e-05,8.833e-05,8.455e-05,8.833e-05,136338.0,11.79274064,994
1559174400000,2019-05-30,BNTBTC,8.77e-05,9.272e-05,8.348e-05,8.619e-05,678142.0,61.1528992,3572
1559088000000,2019-05-29,BNTBTC,8.758e-05,8.9e-05,8.658e-05,8.77e-05,168087.0,14.72716564,840
1559001600000,2019-05-28,BNTBTC,8.621e-05,8.837e-05,8.576e-05,8.781e-05,242837.0,21.17943921,1272
1558915200000,2019-05-27,BNTBTC,8.659e-05,8.76e-05,8.492e-05,8.66e-05,145037.0,12.48492489,1510
1558828800000,2019-05-26,BNTBTC,8.933e-05,9.047e-05,8.485e-05,8.746e-05,242355.0,21.34520296,1382
1558742400000,2019-05-25,BNTBTC,8.937e-05,9.179e-05,8.835e-05,8.933e-05,137419.0,12.32653157,688
1558656000000,2019-05-24,BNTBTC,8.91e-05,9.068e-05,8.854e-05,8.944e-05,119820.0,10.73089973,748
1558569600000,2019-05-23,BNTBTC,9.04e-05,9.107e-05,8.777e-05,8.94e-05,105747.0,9.44447686,943
1558483200000,2019-05-22,BNTBTC,9.17e-05,9.361e-05,8.982e-05,9.033e-05,199119.0,18.18776493,1368
1558396800000,2019-05-21,BNTBTC,9.14e-05,9.3e-05,9.039e-05,9.195e-05,261865.0,24.04007223,1443
1558310400000,2019-05-20,BNTBTC,9.164e-05,9.399e-05,8.861e-05,9.144e-05,504637.0,46.04883475,2124
1558224000000,2019-05-19,BNTBTC,9.487e-05,9.524e-05,9.046e-05,9.164e-05,110888.0,10.21998477,733
1558137600000,2019-05-18,BNTBTC,9.63e-05,9.704e-05,9.36e-05,9.5e-05,86465.0,8.25378157,653
1558051200000,2019-05-17,BNTBTC,9.734e-05,9.805e-05,9.271e-05,9.641e-05,172308.0,16.40683949,1339
1557964800000,2019-05-16,BNTBTC,9.168e-05,0.000102,9.164e-05,9.735e-05,387934.0,37.41304106,2852
1557878400000,2019-05-15,BNTBTC,7.902e-05,9.331e-05,7.88e-05,9.125e-05,266284.0,23.57165641,1602
1557792000000,2019-05-14,BNTBTC,7.723e-05,8.107e-05,7.547e-05,7.913e-05,187747.0,14.63188578,1461
1557705600000,2019-05-13,BNTBTC,8.226e-05,8.413e-05,7.656e-05,7.706e-05,96549.0,7.76591552,950
1557619200000,2019-05-12,BNTBTC,8.568e-05,9.078e-05,7.943e-05,8.225e-05,154084.0,12.83948761,1341
1557532800000,2019-05-11,BNTBTC,8.719e-05,9.026e-05,8.017e-05,8.568e-05,213621.0,18.31438354,2135
1557446400000,2019-05-10,BNTBTC,8.999e-05,9.037e-05,8.579e-05,8.719e-05,175078.0,15.36946355,1168
1557360000000,2019-05-09,BNTBTC,9.679e-05,9.735e-05,8.782e-05,9e-05,184758.0,17.09694164,1025
1557273600000,2019-05-08,BNTBTC,9.865e-05,9.865e-05,9.675e-05,9.718e-05,61606.0,6.01501138,510
1557187200000,2019-05-07,BNTBTC,0.00010265,0.00010698,9.86e-05,9.865e-05,184561.0,18.92928605,2048
1557100800000,2019-05-06,BNTBTC,9.806e-05,0.00010549,9.77e-05,0.00010267,212080.0,21.48727516,1959
1557014400000,2019-05-05,BNTBTC,9.767e-05,9.922e-05,9.742e-05,9.806e-05,75315.0,7.40243239,816
1556928000000,2019-05-04,BNTBTC,0.00010641,0.00010742,9.731e-05,9.761e-05,1101655.0,110.80384436,3758
1556841600000,2019-05-03,BNTBTC,0.00011197,0.00011212,0.00010553,0.00010595,471741.0,50.74568114,1755
1556755200000,2019-05-02,BNTBTC,0.00011348,0.00011422,0.00011047,0.00011169,65584.0,7.33806011,749
1556668800000,2019-05-01,BNTBTC,0.00011433,0.00011667,0.00011232,0.00011308,122728.0,13.99522759,1542
1556582400000,2019-04-30,BNTBTC,0.00011251,0.00011543,0.00011209,0.00011433,72764.0,8.26935106,642
1556496000000,2019-04-29,BNTBTC,0.00011295,0.00011421,0.00011058,0.00011211,116043.0,13.04137507,817
1556409600000,2019-04-28,BNTBTC,0.00011486,0.00011648,0.00011289,0.00011289,144166.0,16.57116997,832
1556323200000,2019-04-27,BNTBTC,0.0001144,0.00011634,0.00011344,0.00011545,111393.0,12.79619411,872
1556236800000,2019-04-26,BNTBTC,0.00011424,0.00011481,0.00011239,0.0001144,145011.0,16.43920575,1024
1556150400000,2019-04-25,BNTBTC,0.00011773,0.00011822,0.00011351,0.0001145,198395.0,23.03563524,1286
1556064000000,2019-04-24,BNTBTC,0.00012178,0.00012187,0.00011494,0.00011776,339280.0,40.01479929,1469
1555977600000,2019-04-23,BNTBTC,0.00012865,0.0001293,0.00012161,0.00012172,358480.0,44.85486825,2108
1555891200000,2019-04-22,BNTBTC,0.00013019,0.00013094,0.0001282,0.00012899,210884.0,27.34977926,1195
1555804800000,2019-04-21,BNTBTC,0.00013374,0.00013406,0.000129,0.00013074,132643.0,17.30329381,1040
1555718400000,2019-04-20,BNTBTC,0.00013351,0.000135,0.00013199,0.00013302,148594.0,19.82305473,1186
1555632000000,2019-04-19,BNTBTC,0.00013465,0.00013526,0.00013198,0.0001334,177793.0,23.76182676,1208
1555545600000,2019-04-18,BNTBTC,0.00013118,0.000136,0.00013089,0.00013467,243726.0,32.59844106,1719
1555459200000,2019-04-17,BNTBTC,0.00013236,0.00013321,0.00013044,0.00013093,169829.0,22.30177018,1097
1555372800000,2019-04-16,BNTBTC,0.00013091,0.0001358,0.00013028,0.00013238,366834.0,48.81143831,2153
1555286400000,2019-04-15,BNTBTC,0.00013256,0.0001355,0.00012838,0.00013133,688622.0,91.6246932,4461
1555200000000,2019-04-14,BNTBTC,0.00013101,0.00013546,0.00012944,0.00013193,390557.0,51.55127167,2789
1555113600000,2019-04-13,BNTBTC,0.00013052,0.00013156,0.000129,0.00013101,129472.0,16.87446937,1124
1555027200000,2019-04-12,BNTBTC,0.00013012,0.00013142,0.00012895,0.00013085,166081.0,21.65224459,1092
1554940800000,2019-04-11,BNTBTC,0.00013277,0.00013277,0.00012655,0.00012971,421601.0,54.55430526,2741
1554854400000,2019-04-10,BNTBTC,0.00013607,0.00013899,0.00013151,0.00013229,297688.0,40.41904281,2563
1554768000000,2019-04-09,BNTBTC,0.00013672,0.00013811,0.00013418,0.00013614,236865.0,32.1968748,1504
1554681600000,2019-04-08,BNTBTC,0.00013807,0.00014551,0.0001363,0.00013688,1002482.0,140.49831694,7224
1554595200000,2019-04-07,BNTBTC,0.00013808,0.00014188,0.00013645,0.00013791,752223.0,104.44616517,5132
1554508800000,2019-04-06,BNTBTC,0.00013984,0.00014085,0.0001361,0.00013812,328197.0,45.42261162,2297
1554422400000,2019-04-05,BNTBTC,0.00013327,0.00014127,0.00013327,0.00014022,1061650.0,146.67898001,6011
1554336000000,2019-04-04,BNTBTC,0.0001344,0.0001354,0.00013,0.00013326,472196.0,63.03675135,2539
1554249600000,2019-04-03,BNTBTC,0.00014432,0.00014703,0.000131,0.00013443,669868.0,94.0879582,4477
1554163200000,2019-04-02,BNTBTC,0.00015213,0.00015271,0.00013589,0.00014397,1110647.0,159.56775585,7770
1554076800000,2019-04-01,BNTBTC,0.00015569,0.00015675,0.0001519,0.00015213,714510.0,110.05196473,3983
1553990400000,2019-03-31,BNTBTC,0.00015527,0.00015632,0.0001532,0.00015566,448391.0,69.32990893,3764
1553904000000,2019-03-30,BNTBTC,0.00015822,0.00015945,0.00015461,0.00015527,405277.0,63.23479233,3645
1553817600000,2019-03-29,BNTBTC,0.00015477,0.00016298,0.00015351,0.0001581,1599630.0,252.41320102,11533
1553731200000,2019-03-28,BNTBTC,0.00015489,0.00015609,0.00015325,0.00015477,544162.0,84.02193827,3620
1553644800000,2019-03-27,BNTBTC,0.0001514,0.00015758,0.0001506,0.00015489,1419551.0,219.22034202,8601
1553558400000,2019-03-26,BNTBTC,0.00014879,0.00015556,0.00014806,0.0001514,1081170.0,163.4638711,9674
1553472000000,2019-03-25,BNTBTC,0.00015155,0.00015195,0.00014651,0.00014879,553216.0,82.26343268,3219
1553385600000,2019-03-24,BNTBTC,0.00015003,0.00015219,0.000149,0.00015156,513998.0,77.41030136,3482
1553299200000,2019-03-23,BNTBTC,0.00015134,0.00015219,0.00014965,0.00015003,323894.0,48.84906659,2718
1553212800000,2019-03-22,BNTBTC,0.00014681,0.0001661,0.00014624,0.00015113,2489430.0,389.93130245,16700
1553126400000,2019-03-21,BNTBTC,0.00015055,0.00015343,0.00014136,0.00014717,871076.0,129.54322144,5038
1553040000000,2019-03-20,BNTBTC,0.00015121,0.00015197,0.00014902,0.00015053,360184.0,54.19934945,2445
1552953600000,2019-03-19,BNTBTC,0.00015341,0.00015493,0.00014963,0.0001509,555996.0,84.1688945,2718
1552867200000,2019-03-18,BNTBTC,0.00015586,0.00016226,0.000151,0.00015345,1718038.0,267.98017067,10168
1552780800000,2019-03-17,BNTBTC,0.00015324,0.000172,0.00014901,0.00015624,5200362.0,840.03919807,25821
1552694400000,2019-03-16,BNTBTC,0.00015427,0.00015765,0.0001519,0.00015325,436501.0,67.20977856,3132
1552608000000,2019-03-15,BNTBTC,0.00015306,0.0001568,0.00015234,0.00015415,604380.0,93.13121289,3392
1552521600000,2019-03-14,BNTBTC,0.00015175,0.00015403,0.00015049,0.00015268,796616.0,121.21639432,3938
1552435200000,2019-03-13,BNTBTC,0.00015599,0.00015681,0.00015113,0.00015174,619505.0,95.01520553,3345
1552348800000,2019-03-12,BNTBTC,0.00015108,0.00016247,0.00015019,0.00015598,1337148.0,208.98390144,6854
1552262400000,2019-03-11,BNTBTC,0.00016411,0.00016438,0.00014996,0.00015108,2222217.0,344.31235977,11916
1552176000000,2019-03-10,BNTBTC,0.00018336,0.00018902,0.00016132,0.00016409,5293196.0,921.40207265,27940
1552089600000,2019-03-09,BNTBTC,0.00016975,0.000209,0.00015638,0.0001835,20944871.0,3742.46090818,99134
1552003200000,2019-03-08,BNTBTC,0.00013749,0.00018625,0.00013538,0.00016975,5216795.0,805.87016637,29924
1551916800000,2019-03-07,BNTBTC,0.00013603,0.0001396,0.00013515,0.00013784,253461.0,34.88537542,1667
1551830400000,2019-03-06,BNTBTC,0.00013546,0.00013949,0.00013466,0.00013603,187150.0,25.57579791,1622
1551744000000,2019-03-05,BNTBTC,0.00013209,0.00013658,0.00013124,0.00013486,314085.0,42.28056786,1762
1551657600000,2019-03-04,BNTBTC,0.00013432,0.00013432,0.00012911,0.0001316,230703.0,30.41581638,1656
1551571200000,2019-03-03,BNTBTC,0.00013584,0.00013748,0.00013316,0.00013439,233362.0,31.62035772,1343
1551484800000,2019-03-02,BNTBTC,0.00013607,0.00013801,0.00013377,0.00013557,461858.0,62.85396872,2261
1551398400000,2019-03-01,BNTBTC,0.00013573,0.00013878,0.00013499,0.00013562,215446.0,29.42003055,2003
1551312000000,2019-02-28,BNTBTC,0.00013497,0.00014078,0.00013465,0.00013573,332512.0,45.8412753,3098
1551225600000,2019-02-27,BNTBTC,0.00013667,0.00013861,0.0001326,0.00013495,137988.0,18.81403896,1421
1551139200000,2019-02-26,BNTBTC,0.00013593,0.00013763,0.00013503,0.00013578,111536.0,15.22600932,868
1551052800000,2019-02-25,BNTBTC,0.00013302,0.00013732,0.00013302,0.00013611,100264.0,13.59450499,1118
1550966400000,2019-02-24,BNTBTC,0.00014124,0.00014579,0.00013267,0.00013267,177721.0,24.93123835,2172
1550880000000,2019-02-23,BNTBTC,0.00013999,0.000146,0.00013812,0.00014124,361181.0,51.4407679,2086
1550793600000,2019-02-22,BNTBTC,0.00013932,0.00014469,0.00013791,0.00014045,173231.0,24.39789685,1339
1550707200000,2019-02-21,BNTBTC,0.00014126,0.00014224,0.00013755,0.00013932,85620.0,11.94611294,858
1550620800000,2019-02-20,BNTBTC,0.00014507,0.0001463,0.00014,0.00014217,170411.0,24.39903268,2109
1550534400000,2019-02-19,BNTBTC,0.00014962,0.00015,0.000144,0.00014507,154218.0,22.64419391,1501
1550448000000,2019-02-18,BNTBTC,0.00014798,0.00015359,0.00014703,0.00014962,251509.0,37.73926384,2714
1550361600000,2019-02-17,BNTBTC,0.00014084,0.00015157,0.00013938,0.00014828,206359.0,30.1631069,2898
1550275200000,2019-02-16,BNTBTC,0.00014111,0.00014404,0.00014,0.0001414,163025.0,23.10070627,1323
1550188800000,2019-02-15,BNTBTC,0.00014039,0.000143,0.00013962,0.00014111,118024.0,16.71128065,1041
1550102400000,2019-02-14,BNTBTC,0.00014159,0.00014332,0.00014039,0.00014039,85435.0,12.11945045,869
1550016000000,2019-02-13,BNTBTC,0.00014129,0.00014444,0.00014079,0.00014159,79801.0,11.3494054,950
1549929600000,2019-02-12,BNTBTC,0.0001416,0.00014723,0.00013958,0.00014122,302175.0,42.97588564,3439
1549843200000,2019-02-11,BNTBTC,0.0001442,0.00014477,0.000139,0.0001416,137739.0,19.45816333,1334
1549756800000,2019-02-10,BNTBTC,0.00014155,0.00014489,0.0001381,0.00014479,234773.0,33.14837175,2366
1549670400000,2019-02-09,BNTBTC,0.00014127,0.00014272,0.00013875,0.00014155,290073.0,40.79598479,2790
1549584000000,2019-02-08,BNTBTC,0.00013393,0.00015113,0.00013294,0.00014127,1221095.0,174.25755575,9578
1549497600000,2019-02-07,BNTBTC,0.00013455,0.00013629,0.00013358,0.00013421,94454.0,12.76036234,918
1549411200000,2019-02-06,BNTBTC,0.00013436,0.0001352,0.00013039,0.0001352,146292.0,19.3839312,1260
1549324800000,2019-02-05,BNTBTC,0.00013591,0.00013718,0.00013358,0.00013464,79157.0,10.67906501,813
1549238400000,2019-02-04,BNTBTC,0.00013773,0.00013853,0.00013243,0.00013591,155779.0,21.27386393,1110
1549152000000,2019-02-03,BNTBTC,0.00013938,0.00014042,0.00013627,0.00013773,101987.0,14.08246058,1142
1549065600000,2019-02-02,BNTBTC,0.00013773,0.00013995,0.00013677,0.00013896,139630.0,19.20869323,959
1548979200000,2019-02-01,BNTBTC,0.00013838,0.00014002,0.00013626,0.00013813,125538.0,17.32550241,1069
1548892800000,2019-01-31,BNTBTC,0.00014274,0.0001441,0.00013697,0.00013825,247639.0,34.51790019,1797
1548806400000,2019-01-30,BNTBTC,0.00014001,0.00014367,0.00013918,0.00014255,147724.0,20.91776619,1324
1548720000000,2019-01-29,BNTBTC,0.00014155,0.00014339,0.0001378,0.00014001,272994.0,38.40895839,1732
1548633600000,2019-01-28,BNTBTC,0.00015095,0.00015135,0.00013635,0.0001412,736257.0,106.02086335,5060
1548547200000,2019-01-27,BNTBTC,0.00016112,0.00016781,0.00015,0.00015095,2639362.0,413.55340252,14758
1548460800000,2019-01-26,BNTBTC,0.000149,0.000278,0.0001485,0.0001613,6869587.0,1297.02844654,40102
1548374400000,2019-01-25,BNTBTC,0.00014864,0.00015059,0.00014712,0.000149,107731.0,16.07212204,1168
1548288000000,2019-01-24,BNTBTC,0.00014909,0.00015019,0.00014642,0.00014864,122497.0,18.15635391,1550
1548201600000,2019-01-23,BNTBTC,0.00015109,0.00015323,0.00014781,0.00014883,98116.0,14.76936809,1421
1548115200000,2019-01-22,BNTBTC,0.00015198,0.000175,3.795e-05,0.00015109,785418.0,114.55764761,6707
1548028800000,2019-01-21,BNTBTC,0.00015396,0.00015481,0.00015,0.00015245,131599.0,20.02836841,1695
1547942400000,2019-01-20,BNTBTC,0.00015334,0.00015531,0.0001513,0.00015317,116892.0,17.90550859,1320
1547856000000,2019-01-19,BNTBTC,0.00015333,0.00015656,0.00015189,0.00015334,133265.0,20.58501589,1667
1547769600000,2019-01-18,BNTBTC,0.00015587,0.00015707,0.00015199,0.00015295,106168.0,16.34816209,1430
1547683200000,2019-01-17,BNTBTC,0.00015551,0.00015691,0.00015275,0.00015567,151889.0,23.50305674,1590
1547596800000,2019-01-16,BNTBTC,0.00015275,0.00016321,0.0001513,0.00015506,180603.0,28.16856503,4397
1547510400000,2019-01-15,BNTBTC,0.00015679,0.00015928,0.00015124,0.00015275,73171.0,11.38358609,1319
1547424000000,2019-01-14,BNTBTC,0.00014902,0.00015946,0.00014902,0.00015744,118815.0,18.3786821,1674
1547337600000,2019-01-13,BNTBTC,0.00015619,0.000165,0.00014683,0.00014974,313672.0,49.48045163,3790
1547251200000,2019-01-12,BNTBTC,0.00015656,0.00015841,0.00015518,0.00015609,37403.0,5.86180876,624
1547164800000,2019-01-11,BNTBTC,0.00015657,0.00015877,0.00015243,0.00015735,54646.0,8.52993797,1167
1547078400000,2019-01-10,BNTBTC,0.00016661,0.0001674,0.00015369,0.00015675,120831.0,19.20879845,2094
1546992000000,2019-01-09,BNTBTC,0.00016643,0.0001693,0.00016579,0.00016705,39950.0,6.68716665,645
1546905600000,2019-01-08,BNTBTC,0.00016909,0.00016966,0.000165,0.00016628,81337.0,13.58154275,1088
1546819200000,2019-01-07,BNTBTC,0.00017166,0.000174,0.00016779,0.00016855,194556.0,33.16775041,2383
1546732800000,2019-01-06,BNTBTC,0.00018223,0.00023,0.00017,0.00017167,1232120.0,238.23790393,10885
1546646400000,2019-01-05,BNTBTC,0.00018052,0.00018431,0.00017942,0.00018189,63812.0,11.64542846,1236
1546560000000,2019-01-04,BNTBTC,0.00017529,0.0001849,0.00017446,0.00017947,110245.0,19.7378726,1918
1546473600000,2019-01-03,BNTBTC,0.00017834,0.00017985,0.00017273,0.0001751,48882.0,8.6392764,842
1546387200000,2019-01-02,BNTBTC,0.0001693,0.00017986,0.00016828,0.00017832,114503.0,20.12684428,3166
1546300800000,2019-01-01,BNTBTC,0.00016419,0.00017256,0.00016213,0.00016957,52694.0,8.76769681,917
1546214400000,2018-12-31,BNTBTC,0.0001672,0.00016816,0.00016255,0.00016419,31425.0,5.19989063,712
1546128000000,2018-12-30,BNTBTC,0.00016961,0.00017035,0.00016491,0.00016719,39555.0,6.62102092,1082
1546041600000,2018-12-29,BNTBTC,0.00016614,0.00017207,0.00016189,0.00016892,107177.0,17.82326334,2639
1545955200000,2018-12-28,BNTBTC,0.00015175,0.00016616,0.00015105,0.00016616,78186.0,12.53019072,1809
1545868800000,2018-12-27,BNTBTC,0.00016131,0.00016272,0.0001511,0.0001516,58416.0,9.08490943,864
1545782400000,2018-12-26,BNTBTC,0.00016134,0.0001677,0.00015671,0.00016134,120556.0,19.54856495,1771
1545696000000,2018-12-25,BNTBTC,0.00016509,0.00016592,0.00015735,0.00016164,81910.0,13.2181422,1481
1545609600000,2018-12-24,BNTBTC,0.00015939,0.00017589,0.00015939,0.00016408,474062.0,79.90880702,7490
1545523200000,2018-12-23,BNTBTC,0.00014668,0.000162,0.00014668,0.00015939,364489.0,57.30522367,6197
1545436800000,2018-12-22,BNTBTC,0.00014173,0.00014929,0.00014126,0.00014689,152797.0,22.28784862,1803
1545350400000,2018-12-21,BNTBTC,0.00014549,0.00014714,0.00014005,0.00014173,275619.0,39.40112747,2880
1545264000000,2018-12-20,BNTBTC,0.00014262,0.00014667,0.0001384,0.00014527,189107.0,27.02283362,1917
1545177600000,2018-12-19,BNTBTC,0.00014546,0.00014817,0.00014098,0.00014262,176127.0,25.57414195,1866
1545091200000,2018-12-18,BNTBTC,0.000143,0.00014536,0.00014118,0.00014531,78185.0,11.17964061,1042
1545004800000,2018-12-17,BNTBTC,0.00014368,0.0001456,0.00014098,0.00014308,183790.0,26.25469314,2046
1544918400000,2018-12-16,BNTBTC,0.00014364,0.00014732,0.00014303,0.00014379,60389.0,8.77490743,676
1544832000000,2018-12-15,BNTBTC,0.00014469,0.00014659,0.00014283,0.00014363,73475.0,10.58270079,909
1544745600000,2018-12-14,BNTBTC,0.00014682,0.00014797,0.00014375,0.00014519,90656.0,13.17899806,733
1544659200000,2018-12-13,BNTBTC,0.00014732,0.00014988,0.00014469,0.00014682,98117.0,14.50351573,931
1544572800000,2018-12-12,BNTBTC,0.00014805,0.00015133,0.00014687,0.00014776,59148.0,8.79565863,697
1544486400000,2018-12-11,BNTBTC,0.00015148,0.00015471,0.0001473,0.00014911,90374.0,13.54732387,974
1544400000000,2018-12-10,BNTBTC,0.00015491,0.00015799,0.00015,0.00015252,127245.0,19.32834976,1739
1544313600000,2018-12-09,BNTBTC,0.00015442,0.00015913,0.00015178,0.00015459,80329.0,12.52077454,1322
1544227200000,2018-12-08,BNTBTC,0.0001584,0.00016206,0.00014916,0.00015488,81494.0,12.67471217,1532
1544140800000,2018-12-07,BNTBTC,0.00015437,0.00016015,0.00014686,0.00015798,291369.0,44.38944582,2398
1544054400000,2018-12-06,BNTBTC,0.00016165,0.00016649,0.00015129,0.00015298,277887.0,43.6152688,2860
1543968000000,2018-12-05,BNTBTC,0.00016945,0.00016998,0.00016151,0.00016178,200957.0,33.20711719,2218
1543881600000,2018-12-04,BNTBTC,0.00017,0.00017322,0.00016797,0.00016916,325204.0,55.48076519,2733
1543795200000,2018-12-03,BNTBTC,0.00016662,0.000172,0.00016537,0.00016962,131416.0,22.25354786,1910
